payload_mass,payload_volume,target_orbit,deployment_mechanism
5341.54929872974,6.82506295714922,LEO,fairing
2804.618310564113,50.2742081276767,LEO,fairing
13878.672911082596,62.60550812434093,polar,custom
16566.25702215714,89.97649964787568,GEO,fairing
8748.265816165447,82.95311564318682,polar,fairing
9165.502293161371,14.004172229519957,GEO,custom
16586.574019050764,10.043512188398829,GEO,fairing
18932.469661489773,32.89397553977844,polar,custom
12449.476938049036,85.74763445921322,GEO,fairing
8768.014439919614,45.32969055043796,LEO,dispenser
19605.563739506284,77.10708063890951,LEO,custom
18226.000031417123,24.031049867408083,GEO,custom
15229.566231302744,93.48853603286764,polar,custom
11780.815419972483,40.649046536854456,GEO,custom
10668.683720748038,62.77471630215558,GEO,fairing
14281.320275474774,57.97562417890476,LEO,dispenser
13851.021195086676,77.4377773625576,polar,custom
6900.305763564126,22.61241664913384,polar,custom
4406.1334568431585,21.43594428209274,LEO,dispenser
18949.455036203093,98.32720525718388,LEO,fairing
5827.1232288632245,21.65255320974718,polar,dispenser
3238.4174825928503,98.74119565480115,polar,dispenser
5357.925404162767,69.6163912508197,polar,dispenser
3252.879343129719,49.58491068846433,LEO,fairing
3446.4214818230985,59.172323292217776,LEO,dispenser
16010.896566963138,91.175705514664,polar,dispenser
9772.728219376539,40.352714060174584,LEO,dispenser
6709.037234559912,25.980582879544585,LEO,fairing
11495.388597882025,29.461761997546702,LEO,dispenser
16370.745310577659,81.21426224442303,GEO,custom
12597.411003494832,89.7590626533352,polar,fairing
15286.671678403804,85.8626743174431,GEO,custom
18573.841441720553,77.16588939619841,polar,fairing
16408.933130113255,48.647667359784045,polar,fairing
8936.949988584503,44.06031861886141,LEO,fairing
8409.177103448481,75.16572935076002,polar,custom
10855.233169097122,79.49992018158292,GEO,dispenser
12944.26673004982,44.721507446498194,GEO,fairing
2544.038342489818,75.38139957480473,LEO,dispenser
11585.637639786248,66.64037117889958,polar,fairing
1392.4362693420703,98.0230390923858,polar,dispenser
11152.204399316894,99.35441485187054,GEO,fairing
3160.577791601223,42.04769794844767,polar,fairing
2371.331741580258,53.76448668528389,GEO,fairing
1013.3032373535018,41.45916614000379,LEO,dispenser
7173.959794005534,3.3221298125651115,GEO,custom
13807.2576311905,95.48176159474829,GEO,custom
14006.049339747147,50.788120396781935,LEO,custom
16190.258405307639,87.318973377799,GEO,dispenser
14543.540976224265,30.601864342562028,LEO,dispenser
11962.06827109991,65.26853200974926,polar,custom
13930.940388724233,87.58069579174791,LEO,fairing
16454.23823069512,7.572418988614883,LEO,custom
3436.992945356,39.50359315879827,LEO,fairing
11956.988208276282,1.8353769843523304,polar,dispenser
2906.6956903249975,73.7284465728003,GEO,fairing
3209.083387304703,61.19893066886046,LEO,custom
12319.191366649575,86.73099573287553,polar,fairing
10376.1481752787,73.41183502552826,GEO,custom
3106.8282717979637,27.530165747930337,polar,dispenser
7859.059159486626,4.278978284075312,LEO,custom
5922.81919539349,31.423183037438267,LEO,custom
2190.187981665331,63.56086163165356,LEO,dispenser
8961.206136850593,22.795990218293646,LEO,fairing
17601.032868427676,59.71490346848897,polar,fairing
9318.1324344887,42.00949309906196,GEO,custom
12116.670941931921,98.94361860391025,LEO,fairing
13294.500979609267,74.91162272704442,LEO,dispenser
7809.968537524433,48.64779679043615,LEO,dispenser
3374.699019937579,16.096886988034683,GEO,custom
19694.91980515392,66.56655409614693,GEO,fairing
18649.08787905325,50.841052881921854,polar,custom
15707.544421921335,26.33748575253794,GEO,custom
10031.912335359597,5.310559101358583,GEO,fairing
7407.094351950415,58.65399391058489,LEO,dispenser
14671.360184578167,94.31780190875664,GEO,dispenser
10957.48892216414,15.40251363763066,polar,fairing
5485.997076566903,48.680955666898654,LEO,custom
4450.349570510884,74.7952628988022,GEO,fairing
4683.208904178783,15.403861140835728,LEO,dispenser
9281.837066363645,80.1629407683431,GEO,custom
3705.2071885134483,7.538143255311518,polar,dispenser
4510.957268288417,7.81006192719215,GEO,dispenser
16093.033711998212,38.32102826570738,polar,fairing
8026.899865062312,56.30208377526843,GEO,fairing
5152.779479333493,78.80258024108663,polar,fairing
8690.181519744117,1.1453160617225866,LEO,dispenser
15613.578681132865,30.23829345520828,LEO,fairing
2182.364647278474,52.02278276861219,LEO,fairing
1014.3832580756871,17.287397876689404,GEO,custom
15634.462223257553,74.93155581543934,GEO,fairing
13672.771394415518,92.5073858537425,GEO,custom
1134.5743527471743,38.830364148804506,GEO,fairing
18473.068762226005,86.77415851886099,GEO,custom
6033.112679273659,15.727823792089037,polar,dispenser
1540.187086773551,95.02235572167376,LEO,custom
2624.713872168009,28.61261100109809,GEO,fairing
5589.596495395561,60.21592485828512,polar,dispenser
3048.7970871446505,73.26262414619536,LEO,custom
3483.400553771194,14.27054608089094,GEO,fairing
11244.06641075311,20.058895312818734,polar,custom
10680.714246375528,69.76134601903091,GEO,dispenser
9985.376192012402,34.838378427329665,polar,fairing
1537.8933676990378,55.13988546316115,GEO,fairing
11272.752454172414,95.30893197828166,polar,fairing
2365.728838126174,19.37849517828158,LEO,fairing
1252.8514375823606,8.588041114098807,LEO,fairing
8300.101663176232,1.2657767859864892,LEO,fairing
16944.890867337414,35.31135151825736,LEO,custom
8780.833526801398,39.07506647188687,polar,dispenser
18239.135442139494,88.37911662348566,LEO,custom
4596.083841058568,12.7954147408107,LEO,custom
9073.406530845077,44.40257680673086,LEO,fairing
17309.64722673611,90.96525364113778,LEO,dispenser
13847.4687299638,90.23810998113724,LEO,dispenser
8362.292421138613,66.62196034282692,polar,dispenser
3559.7817245303722,44.893800582251316,LEO,dispenser
6164.168574576585,67.79487801512687,LEO,custom
11568.625336072797,81.46694496876526,polar,dispenser
18995.41724780463,45.705678418179446,polar,custom
15498.33249815387,93.39583766769837,GEO,custom
2069.6507961819107,83.35094175740079,polar,dispenser
11883.825236793231,41.378620376327696,LEO,fairing
4351.157148145718,17.677496138114787,LEO,custom
19963.753158183627,43.61705048839836,GEO,fairing
4785.034196590055,2.0168073545017893,LEO,dispenser
8808.733540202804,12.931010959070175,polar,fairing
6571.781689085572,55.69553916065059,LEO,custom
1081.622065586718,4.343930425627899,polar,fairing
16583.601726687528,97.13869853159515,GEO,fairing
19418.14044011746,35.13702328864624,LEO,dispenser
10494.008740427971,67.02796364755325,LEO,fairing
12620.349516481247,58.10442057310556,LEO,custom
10797.352456558674,45.1113672555699,LEO,custom
3970.108728148263,9.558189547911114,LEO,custom
3927.6653993326527,71.82663874632327,LEO,fairing
2291.48688467729,60.71158754753995,LEO,dispenser
4299.030955532214,62.01234507749566,GEO,dispenser
3390.0701221691966,64.74244198432956,GEO,fairing
16682.40208775284,13.98197591879384,polar,fairing
15560.244848539995,25.307067355433603,LEO,fairing
18675.174312425785,44.31497599991097,polar,fairing
15463.612307483856,16.40304780183134,polar,custom
3320.436215765016,5.881110655990462,LEO,custom
10080.122991641156,36.32008831909463,GEO,dispenser
5428.603068943191,87.45431035568653,polar,fairing
1032.6811975724584,85.04028489910381,polar,custom
1412.6029647276723,22.532569967822607,LEO,dispenser
12493.018142116463,20.429257040334235,polar,custom
16961.8314714815,87.34716691493574,polar,dispenser
8497.993396190255,37.0702660695195,polar,dispenser
6084.327559799898,94.87289241250191,LEO,fairing
9667.735710184203,91.84226679758063,GEO,custom
10361.258413857237,55.913389190651245,GEO,fairing
6298.602347281553,28.505918247108184,GEO,dispenser
8628.71156026364,50.10432264414203,polar,fairing
4996.130426663038,42.995463260407554,GEO,dispenser
14481.05108800243,50.088817327709066,LEO,custom
13677.59503039059,10.958468702433048,LEO,custom
6915.377940616984,91.6683634691792,polar,dispenser
15531.610699409337,72.93893537922077,GEO,dispenser
9601.985886612894,74.44133166212681,LEO,fairing
8711.156349121597,30.52370158799232,polar,fairing
4691.910115234903,94.13232938626109,LEO,custom
7813.061556789251,11.420086943005016,GEO,custom
7512.635944241505,30.502668306399446,LEO,custom
8589.88503428645,33.70420300572154,LEO,custom
8900.986205013482,44.83627138915434,LEO,fairing
17341.502958173845,78.32885333096002,polar,fairing
19459.920033094906,17.14346140547038,polar,dispenser
15967.104056839658,90.72768610386807,polar,dispenser
15292.632246291021,54.602915201875625,LEO,custom
7142.585680816001,30.89297105664538,polar,fairing
12703.690176693897,65.62578921383688,polar,custom
11728.891834013162,51.37886271292231,GEO,custom
18363.333855953868,68.16098563007849,polar,dispenser
11627.68202637731,13.31563224828247,GEO,fairing
14044.403005821787,8.005847195119676,polar,dispenser
8270.65408456128,1.9709553114788037,polar,dispenser
5613.881242492504,74.07497348367222,polar,dispenser
7266.478315119558,95.06330095801125,GEO,custom
14575.686595679073,2.5384068287093955,polar,custom
6320.5317331059105,55.706021908546006,polar,fairing
15231.908485825668,39.12431913048272,LEO,fairing
3002.7803967248756,75.77272763990484,polar,dispenser
15273.490616787802,80.60510150142122,GEO,dispenser
9882.282209272582,4.1423036014406325,LEO,dispenser
19214.267739273164,88.80524122075944,LEO,dispenser
4345.479437033748,39.93282217707821,GEO,fairing
1634.690573150945,8.818451463680478,LEO,custom
8532.738190219352,52.38111799175492,GEO,dispenser
8240.3994792815,91.17430385504947,LEO,custom
4510.117285649945,24.24688199528308,LEO,fairing
16527.365205326492,79.4704545601936,polar,custom
14992.572892238626,11.445214692886754,LEO,fairing
19982.940952713816,17.06249057868712,polar,dispenser
7811.560676041511,20.15814472442213,polar,dispenser
19216.42067794273,67.67739947283336,LEO,dispenser
14718.067900777472,62.65462137092742,GEO,fairing
6368.687019341812,34.66255990616891,LEO,custom
4725.432818262031,1.7707201110990431,polar,dispenser
9258.608172136526,31.696886321972308,LEO,dispenser
4267.321666643019,51.05844089665078,LEO,fairing
7001.027998261369,29.104325482957513,polar,dispenser
9226.645453563779,52.03597619973866,GEO,fairing
3809.8086822346654,38.667386012299296,GEO,custom
14670.268510457869,75.79283353560697,LEO,fairing
11176.624497729907,12.436939776002202,GEO,fairing
4813.257250172903,75.34250839434773,GEO,fairing
13654.773841199512,63.79465131722264,GEO,custom
12066.516065275802,38.222361008581416,LEO,custom
9837.528322958384,71.3883262089004,LEO,custom
4986.684337980119,99.13722746346046,LEO,dispenser
7548.493336347756,26.280850745650515,polar,custom
16446.56690061224,2.3450224085859843,polar,custom
10414.908379197059,74.1875170613774,polar,custom
11455.325452683954,13.456185827637288,LEO,custom
6755.658088237396,23.715105881404632,GEO,dispenser
6361.366377843548,46.808871045087535,GEO,fairing
12548.611597600386,60.35312704348728,GEO,fairing
7612.408175469274,68.00912125012687,LEO,dispenser
12464.255976815683,88.29531821142865,LEO,dispenser
18693.099043837883,60.372836971312786,LEO,custom
14609.136551405307,80.87093441465429,GEO,dispenser
1654.5940610797343,99.45014399958666,GEO,fairing
19380.31239687943,67.21900416865002,GEO,custom
3626.480809150908,53.58434050708368,LEO,dispenser
5007.565446806961,12.692597262440875,LEO,fairing
15257.737181595578,56.36773027203997,polar,custom
18153.41421319983,87.88727285145353,LEO,custom
16041.146840041221,93.8363477043271,polar,custom
18360.34950094419,90.00814855290132,GEO,dispenser
17348.014203671977,70.19294650313952,GEO,fairing
15837.642614048265,65.23481768556798,GEO,custom
13187.83968276484,78.7887075201736,polar,dispenser
17792.40535131251,8.57484459213947,LEO,dispenser
17586.022626247515,45.23457326373699,GEO,dispenser
6053.386040580029,94.3695261567824,polar,fairing
15088.11079078638,9.162869698124616,polar,custom
18941.285120241646,64.4697898527918,GEO,fairing
7908.582714008819,85.89421237481478,GEO,custom
5708.843272157833,4.614473869559124,LEO,custom
5479.576609006671,44.40045215002824,polar,dispenser
2398.2459659660135,33.71801623656664,LEO,dispenser
9888.716385118072,54.49831935510714,GEO,fairing
15348.864757553863,76.5170391840262,polar,custom
5659.703940711647,78.28856437379832,GEO,dispenser
15228.228491222202,75.7409550449437,GEO,fairing
1201.5049397069697,76.95560929003149,LEO,dispenser
3282.5053023549344,30.91706579506505,GEO,custom
16493.182090847964,83.47472871350405,polar,fairing
11366.242886450613,46.822061447426876,LEO,dispenser
6791.319697784077,64.54108715867619,LEO,custom
4857.884129445785,90.73731523958949,GEO,custom
1393.032911434417,24.434765854065244,LEO,dispenser
18364.049883346906,55.09318268270571,GEO,custom
1598.3642584230647,50.016769188599895,GEO,custom
18871.136143485637,26.65438072497158,LEO,custom
12190.66650051046,53.32449992861101,LEO,fairing
12773.568263271094,81.10300246700855,polar,custom
8330.154773408427,70.13450265651188,LEO,dispenser
17130.836586138852,75.91133595326242,GEO,dispenser
3546.6608408623256,9.549654500501797,GEO,fairing
4212.847883639683,41.460320168525726,GEO,dispenser
12290.535384829343,20.402792036548313,LEO,fairing
8854.888223871614,88.1809078090333,GEO,custom
7896.157301217749,24.813189241832294,GEO,fairing
8849.79953024485,4.386651687137848,LEO,fairing
8199.947829426204,89.94314814720867,polar,fairing
5893.682601961593,65.64566990497886,GEO,dispenser
8255.103859368093,12.881100197399496,LEO,custom
6884.0469376389065,98.02973256462649,polar,fairing
1296.9865803701568,30.846355301376025,polar,fairing
15936.27457776625,73.24056685410203,GEO,fairing
16033.997440326024,3.81087967267801,GEO,dispenser
18978.906054594827,65.58292600714383,GEO,fairing
6387.218419767643,61.27578949067754,LEO,dispenser
16015.365545977518,24.96640932079656,LEO,dispenser
15000.202413384271,79.60480193060498,LEO,dispenser
15218.013262917959,24.86312043733106,GEO,custom
5754.011026225711,25.884477252501185,LEO,custom
13778.694462406,81.72389466949653,polar,fairing
1421.5286984851664,97.917244669594,GEO,fairing
8223.169349413438,23.033609035873965,LEO,fairing
11500.616697590722,75.6482007960288,GEO,custom
2747.998194254907,40.54099071041839,LEO,fairing
13486.728414082152,21.777226141840575,polar,custom
2819.489400470712,75.21444017732364,polar,custom
11778.09375250725,27.238681523011124,LEO,custom
8446.870602381623,83.76921508167678,LEO,custom
4096.076359305407,87.99513141972899,LEO,dispenser
19850.40382370403,46.259552766921566,polar,custom
5092.742507811453,64.46478248322819,polar,custom
13159.163786951693,1.2156006528026766,LEO,dispenser
18578.616485593295,81.24521403030793,polar,dispenser
10675.117137340356,19.6238105059138,polar,custom
15496.163185336532,68.30621087662715,GEO,custom
13566.284408683212,61.6965260288457,LEO,dispenser
7725.889357800621,29.96522817151377,LEO,fairing
1483.2554180473269,96.78480729302038,polar,custom
17387.74312710861,41.062371488737845,GEO,custom
14086.336827601435,5.2445979294583465,LEO,fairing
3140.208840570031,57.614328859283944,LEO,dispenser
17222.059821172683,67.00433978153511,polar,fairing
