fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
753477.08542912,5584944.245570333,617072.8893311739,384333.8687665353,711572.3593599745
679681.776399181,17889263.37619218,3726659.1510620825,552505.1665411245,1618716.238852935
338831.54394905304,11844301.70723773,2822305.5806522267,764999.140827845,716256.7789792806
336816.60048181104,5698347.644551194,1601090.0451145233,477149.4676506445,2613707.401951633
876771.5282415283,14575438.346354209,1747229.8315296008,668000.5111869504,1070862.8142896513
634755.061658493,5378488.511381749,2436768.8952516643,352483.0797766127,3312625.9302965146
69738.58095764335,6863448.001907974,985303.2017021318,198599.67179891455,4007334.200290056
436726.25621757295,6924793.641832749,718081.7430648373,333095.5230404384,3770134.8972273227
468376.3125577319,17105559.743997492,4487052.689226398,721873.3145689858,1003814.351984857
164749.82378956652,1059790.6595968127,3420233.9041467127,588297.1673724575,3667610.6717336923
639087.0707844322,10253913.61384798,3192428.7167837564,294062.7325162784,3034470.1190800895
101062.46668470782,2671461.12356011,3805287.2284218115,738108.6979204973,3724825.1090079434
502873.8391634118,6928465.509255089,3712298.0173149784,976469.2014298716,847705.0404580544
314570.2206811818,11510261.573887829,661872.3966936733,953133.9452746173,3378989.3976235283
628900.3371035715,6112796.686594909,3247357.6619892796,531165.8079324656,2765567.807346529
235046.76772228233,4733673.661255075,1419931.9468795215,339056.3556362747,1562832.0934003093
135787.05938021524,6361160.155074247,4073464.286281168,956677.188028278,144988.72951012556
896066.8233625671,7384042.665256473,2537623.448100852,489983.82467450557,3535120.1007941896
947420.6778178945,16991573.819220126,2259514.559322747,132257.75039282176,4931960.424913054
436504.814453105,16814432.398611054,3982460.7854780345,467652.7070675207,4017250.1471171244
589382.0916146431,8272337.709383229,4898151.532425848,271994.3568470265,2412773.091361897
922750.1621105472,7694157.233839847,4960172.030290879,397603.26360112784,136674.90671913966
622987.1341605416,15373629.28262532,3984695.3453875347,800751.3614369538,597680.5431544909
397161.0089559233,17019454.147081755,1199912.7309633973,503315.4999251157,4002117.9454464256
660088.3933150216,9468222.030907711,3345035.017450928,565031.8839692927,4349570.157357994
649172.1967537964,8260860.3038846925,4384511.677112928,111802.71556189132,1195609.7943213277
675244.3743444271,2165621.0914069875,2249500.621956869,505849.7892048989,2236022.740784364
553891.6372783077,9007071.765789688,676106.846150644,693059.3468458384,2590157.7129869806
270631.64428540244,7983387.84717075,1467163.121183804,199356.66499953688,195642.58870173743
419850.39253261517,10937566.816292677,2604371.975331023,791930.5379159837,3271689.5337589933
490990.9223265499,12739449.705418726,1900015.5512567048,802968.6752302882,1473266.2159096445
349542.7598079597,12920542.540772377,2093667.7632101995,370103.9643687079,122648.27777922516
124981.76641299174,12191320.986760221,2679017.5575078996,975897.2598946063,1063683.8190418477
229912.5327168172,14967142.678198168,3430279.3319927333,128088.7092090944,4359571.530304371
786525.1903244924,8392390.355514534,1926560.2454122782,128525.69273146312,3305964.360090563
144264.7898777636,12118367.770253927,4634210.336659161,258255.36990122704,2537063.2210362414
231429.37947446728,5985442.094398922,2759403.1057154285,101601.62315706364,2384288.0256779264
784471.7942031933,1795446.4917783178,1387861.910797853,548965.3842881371,1699791.4006962199
802412.1097702173,18105009.693473887,4279213.166526426,811562.8660549618,1248715.9756485873
716678.5729506655,11432262.073957693,3896414.327254385,762698.8885014708,4665453.335933656
655754.5161398122,8139400.734807832,3514400.2914291127,921967.1909375376,2053183.8811282907
115479.1348051013,12480123.479947954,734307.8846221344,496962.9262585717,4726840.512405447
980383.377063875,3069856.679089023,3919667.525811736,225789.26907721255,3806487.6910727615
902354.9566300501,16780471.631962616,863537.7513546331,698617.9869887269,4682078.133452018
753381.9612949798,4514763.161945818,801139.7542295249,256432.62991430785,3195210.6179715293
423065.15303654084,18039369.789526876,1982362.9984668493,678613.119938945,1681202.9695002504
365229.7058700605,6108191.738949663,3659319.263951593,941355.8594505542,4659121.91958362
465584.8390678268,12283884.391156096,3278280.081438771,847361.8822585727,1903267.8202887997
817334.2871338432,18568337.49526726,3337618.7569428077,880515.1884660799,744448.3260183379
311229.6111902656,5116451.522251784,4441074.977092594,712882.3046782302,1836870.2636008048
611059.3810637629,3806888.582465715,1690368.879021071,307470.63852284796,1312365.8197773548
874389.9218762412,18961371.729905047,1533462.9172470244,637243.1511197361,2807053.2228159746
258072.73185993705,14545777.022415092,3086403.945434732,562355.00435984,3187109.401895595
938342.233266079,12358202.453502594,2632781.403995989,843384.401510159,2412699.5387420035
346431.63360136066,15741969.42808712,4316245.733575747,835526.4656133553,3139529.332835464
951186.6567123749,13081246.568790566,3590036.5919305407,130065.39235774182,3765542.332193506
717299.8643273596,4190866.476392832,688466.0986297383,828196.6196339205,923469.1799382485
247369.6419968869,3662619.4441700177,642307.4242854423,936321.0937357421,2661585.373292225
826076.6947742945,13724852.65565953,2148858.516792836,629834.6853221335,3731762.6243375074
936473.8366443663,1301645.3138559477,1958298.1095735778,201467.17756429914,2523257.23703059
155524.27341477195,6137663.564050756,530505.4719246539,692358.1514100527,4066745.7544765095
377309.1326917976,18882181.494531885,1666232.4847020465,609768.9560771581,2609128.354158456
342352.37146106974,19288859.927819595,1968823.5236897953,479540.8429587164,3636597.086878687
180083.47862589295,8187771.112107694,4540465.760142609,206140.6353642961,2180532.6112352754
958541.4970483839,19897576.77863888,4616044.038880086,910599.0961617162,4004845.3891432625
255546.87446816772,4083143.0910598584,2315633.5955882217,246129.27445685232,4386825.504552552
390946.570292969,4629677.596866112,1323471.7584724026,659223.9158637098,4266520.252304081
921181.0598881316,3805266.560737616,2062982.0495009671,973166.5674232482,4771677.251784247
639210.2300017163,11532708.58210588,1779016.586028832,854245.0774275217,3981790.617786736
810440.9555099511,1059342.0619751725,3093845.144517058,402842.122166672,2091179.7213855977
588819.5533290308,1681929.0835464592,4203714.898378646,849903.0568597689,2306024.005407613
997374.4464874348,18349378.21994676,2698083.6654728237,365240.73757681774,2917794.9542560596
126574.23910439487,15897149.199481422,1556565.0476527042,252458.19663147128,4274441.065613093
598946.2990928887,3959249.7068547835,4540993.694277849,702690.323188415,247601.80120216514
902740.6960709865,5153246.977875868,2614976.0747616612,562941.3366906103,4223702.57158117
589232.9544162404,10660025.40759257,2021316.800436249,838671.7014009538,4634462.669127376
611604.2765137039,15008464.832203718,3874023.002642103,220771.74050100514,1034531.3759138414
898826.0711372494,18239040.422855448,2428903.3473105337,445263.0359289858,1010633.4987160582
708383.1569017984,6020018.8389444845,1801044.879900429,354210.00334115955,1686597.0874920196
766306.9354149689,15806491.428738596,3149672.0840658364,232383.75891232904,1256014.9513514638
273781.4802853771,15828008.975768996,4063671.1319990465,133736.86294102552,3553153.940236208
684333.4200980199,1107491.9466493072,3313034.6271635797,745756.9715996217,2687592.2844360196
379650.4793363167,2298208.128437166,4350652.095798771,560838.2909193147,3530120.4866655855
945164.4746692688,10613704.041255312,4093676.108410099,603380.8919233968,654435.4042685095
315685.6865958398,18133802.575635947,2765651.3853313653,292895.0309414566,1615267.3275221295
939306.1318649258,17093342.048613075,838049.0359033344,561209.5009538827,2441954.959207157
189719.68496653019,13111099.15726236,2139939.3930036006,905818.637598315,217478.0795629797
928468.0960303642,4786058.542060787,2141178.6702376236,985548.273670292,2005930.0212197592
84145.75635289833,7164412.090986225,3501929.2701317617,611758.8715746624,3553761.61926071
684383.5334193732,6465747.481413935,2490694.263135693,814486.2587481386,2885721.3104186323
438181.2900049351,12731314.120372487,2294983.7433927963,410285.1559439921,482347.8613476965
230104.3492628883,19619031.011104174,4259819.903680466,831625.4058045665,956958.3077992699
848723.1270337059,3220669.821436093,3440429.1943841823,254344.84324223458,4272023.219435655
160217.73555869114,6787337.695570086,1118994.5489925775,599993.4332351023,4409390.681595934
598377.4369749466,17744072.960918114,1699887.0320288127,546303.4144574796,3686917.926300292
338491.5674126326,15621049.615240123,4232199.64303017,245652.0908638565,1168218.7814144518
840394.3699705419,12789075.364572681,2505433.6272385707,802797.7538293006,2158757.12457325
374340.4126094424,13910276.965140495,3078737.502742224,498138.6998269934,4199555.999826914
791766.6491698176,16886306.275841497,4204218.228523406,367747.45835621277,1319833.3118675854
68231.98781744538,7323270.986464081,4003745.875745385,705098.2907990303,1858961.309438658
729602.8056684609,8610568.878131114,3605173.508977775,378697.8343791843,284439.4775196921
537623.6701238076,6828769.541310094,4816312.112129483,815380.6026181217,4108388.9425954353
855938.1116342808,19831510.25543905,3687630.371942834,206082.32862748567,4531624.015676023
720062.8031539214,1494023.3643463855,3781211.893825737,273871.3006115352,2133046.925216195
394944.9273862162,16966412.72039832,2744836.8119970374,137696.6141369958,4507814.25504036
505767.79976604495,2255973.635348452,4736752.165108164,620686.880019543,3772244.0424798117
771310.9268387139,5980809.754021497,1140372.07729928,696363.2246098649,410180.91740661126
837018.522219483,8321329.393209036,2748816.5991771333,263703.5473966098,1812353.1199540067
703206.009967311,19012027.401876982,2721654.1066648085,377516.05258093204,2970241.68462525
934043.1558668603,4043033.0411145976,3145849.3914838484,826870.7395009624,3160611.904105353
585641.2962320355,16387443.238147646,3408471.641426561,657445.5628495094,3476063.848898321
329280.52780720347,8302949.591682782,3693721.3001046036,802845.3684721389,1656846.8041927
64124.21160940916,11947174.209690467,1073841.9062486612,724173.8432578797,3299167.5191777362
878665.658488012,17569212.78058233,514288.022478671,517184.0244342215,4568770.0068750605
982264.040157088,4524077.817336811,3852673.3561421675,573881.2577639455,3378855.7159948973
190067.74225355775,19028269.58103897,4463822.095184555,301181.1596223203,3674480.5225736103
826555.3945860089,3958530.320780386,4956790.90834862,256540.18153866226,1872627.6997290298
957517.7697827085,15516636.535544358,1683188.54381349,787835.8320315247,1088930.6834186863
197475.20690429833,15109794.546241159,2010787.8027716735,334379.7335591217,4190028.921439751
332818.43902262003,1358052.718220812,3614856.877224487,421752.6301480803,4656947.32672085
133277.90482942236,6485170.322238231,1883231.3505422072,782231.3483061128,3059735.282305199
683369.7099889613,7600586.353442494,4798767.919242896,407008.43041037145,2575617.5433763578
983792.122324444,14047729.473252883,4284985.149489772,847923.5545984377,721396.9255887929
290345.0040540069,1312829.8109928013,1909968.8379142033,429172.0009628716,975351.702256585
118346.59521870196,2693360.8424048033,1841595.3704404964,313968.80143722927,1452003.2673528467
550809.6985522,3713987.0118868086,3303769.2657156787,503071.77385857,142941.35935314963
996955.6681522286,2993239.4492780734,4956633.93586655,663075.7975303155,2066883.8345241917
652379.419962436,10940688.766399318,610597.4868359098,402322.42506171676,4331076.9452033
229375.46207349317,8237064.3987832945,1187167.3818952919,201857.64397936524,1745999.914962032
644481.2318931086,10858149.014394956,3902777.7750471304,155814.48259292805,3479304.691123203
436740.1053861911,3163051.940747436,1664465.6566365233,560432.3970690586,2734772.093056701
687408.0910242874,17160344.776801504,2983661.6074982937,860028.341638474,2379156.480279844
781176.973781792,1042577.0314213576,625169.3722482766,363660.629936945,1983021.7020551253
896888.3317533771,10527445.646530956,1880001.2025827349,926535.621119735,4734820.433812905
224926.2593955027,16795238.76556921,1606354.5005469902,304566.33018084196,3150909.8446710417
424039.46600393654,18091980.546059527,2539490.8157862304,320720.24287247064,1621176.2959642115
756250.7018609294,12318643.586238842,4312981.844572099,387266.4711932309,3361572.682522822
145641.64757073816,2874972.740754839,4486348.869187112,344575.7514213931,4210431.270828517
894644.655039798,18460952.305875186,1104276.6830120557,888825.3031377165,1997663.3682948102
366997.3510612059,18731196.74735826,4960490.655067309,177530.16159251748,1279888.9389637464
572046.7811604051,16092923.802957231,4124875.2234243997,448858.5959567516,3397748.852337001
876027.7229874787,10178797.017278757,817326.8326079095,835851.3722001322,4185848.521446152
509894.32964100625,3812236.3590748874,4630189.5521903,422968.1189733201,4396768.670801742
558029.1970003064,8713143.223780937,2333197.2271137284,641144.4419868616,4503744.234190175
833659.3387980297,14837612.643989773,1633152.9045897466,110380.66728055607,1402871.361699363
